2023-12-18 17:05:05.423 INFO | [MainThread] chat [43] | app.py <module> | Starting the app...
2023-12-22 17:28:27.779 INFO | [Thread-1 (process_request_thread)] chat [121] | chat_review.py generate_review_note | review content:  
   /// 请求服务器广告数据
   static void requestAdv() {
     try {
       HttpUtils.post(
         HttpUrls.advInfo,

2023-12-22 17:28:39.176 INFO | [Thread-1 (process_request_thread)] chat [138] | chat_review.py generate_review_note | 对 lib/common/adv_manager.dart review中...
2023-12-22 17:28:39.177 INFO | [Thread-1 (process_request_thread)] chat [144] | chat_review.py generate_review_note | 对 lib/common/adv_manager.dart review结束
2023-12-22 17:28:39.177 INFO | [Thread-1 (process_request_thread)] chat [154] | chat_review.py chat_review | 对 lib/common/adv_manager.dart  , review结果如下：### `lib/common/adv_manager.dart`

(595 tokens) AI review 意见如下:

变更评分：85
问题反馈：
- 代码的注释不符合规范，应该以双斜杠（//）开头，并且注释内容应该清晰、简明地描述代码的功能和作用。
- 方法名「requestAdv」不够具体和清晰地表达该方法的功能，请用更具体和有意义的名称来命名方法。
- 变量命名也不够清晰，「HttpUrls.advInfo」无法清楚地表达该变量的含义，请使用更具描述性的命名。
- 缺乏错误处理机制，没有捕获请求过程中可能出现的异常情况，并进行适当的处理。
- 缺少方法或返回值的声明，使得难以判断该方法的返回类型和参数。
- 可以考虑将该方法改为异步方法，以提升代码的性能和效率。
修改建议：
```dart
/// 发送请求获取广告数据
static Future<void> fetchAdvertisement() async {
  try {
    final response = await HttpUtils.post(HttpUrls.advertisementUrl);
    // 处理返回的广告数据
    // ...
  } catch (e) {
    // 处理异常情况
    // ...
  }
}
```
以上是对给出代码变更的评分和反馈。建议您根据反馈进行相应的修改，以提高代码的可读性、性能和可维护性。
2023-12-22 17:28:39.647 DEBUG | [Thread-1 (process_request_thread)] chat [102] | chat_review.py post_comments | 请求结果: <bound method Response.json of <Response [201]>>
2023-12-22 17:28:39.647 INFO | [Thread-1 (process_request_thread)] chat [106] | chat_review.py post_comments | 创建评论成功，评论id: {'note': '### `lib/common/adv_manager.dart`\n\n(595 tokens) AI review 意见如下:\n\n变更评分：85\n问题反馈：\n- 代码的注释不符合规范，应该以双斜杠（//）开头，并且注释内容应该清晰、简明地描述代码的功能和作用。\n- 方法名「requestAdv」不够具体和清晰地表达该方法的功能，请用更具体和有意义的名称来命名方法。\n- 变量命名也不够清晰，「HttpUrls.advInfo」无法清楚地表达该变量的含义，请使用更具描述性的命名。\n- 缺乏错误处理机制，没有捕获请求过程中可能出现的异常情况，并进行适当的处理。\n- 缺少方法或返回值的声明，使得难以判断该方法的返回类型和参数。\n- 可以考虑将该方法改为异步方法，以提升代码的性能和效率。\n修改建议：\n```dart\n/// 发送请求获取广告数据\nstatic Future<void> fetchAdvertisement() async {\n  try {\n    final response = await HttpUtils.post(HttpUrls.advertisementUrl);\n    // 处理返回的广告数据\n    // ...\n  } catch (e) {\n    // 处理异常情况\n    // ...\n  }\n}\n```\n以上是对给出代码变更的评分和反馈。建议您根据反馈进行相应的修改，以提高代码的可读性、性能和可维护性。', 'path': None, 'line': None, 'line_type': None, 'author': {'id': 30578, 'username': 'project_12591_bot', 'name': '****', 'state': 'active', 'avatar_url': 'https://git.n.xiaomi.com/api/user/getAvatarurlnocheck?user_name=project_12591_bot&checkSign=6ad6f5a13d45a7de8dd9ddb0bd75957d', 'web_url': 'https://git.n.xiaomi.com/project_12591_bot'}, 'created_at': '2023-12-22T17:28:39.553+08:00'}
2023-12-22 17:42:09.935 INFO | [MainThread] chat [34] | app.py <module> | Starting the app...
2023-12-22 17:43:17.605 INFO | [Thread-1 (process_request_thread)] chat [89] | git.py webhook | 项目id: 12591，分支: pf_zds_test，commit_id: ['1884a650140fb2dbcd6fb5ed0078dccf27ce3124', '4e0e4b82a75afd24f88777b01880570721f11958', 'd17f06b6f76f05082d1a23888e0ea1c067977790'] 
2023-12-22 17:43:17.611 INFO | [Thread-1 (process_request_thread)] chat [91] | git.py webhook | 项目id: 12591，commit_url: ['https://git.n.xiaomi.com/insight/InsightBank/-/commit/1884a650140fb2dbcd6fb5ed0078dccf27ce3124', 'https://git.n.xiaomi.com/insight/InsightBank/-/commit/4e0e4b82a75afd24f88777b01880570721f11958', 'https://git.n.xiaomi.com/insight/InsightBank/-/commit/d17f06b6f76f05082d1a23888e0ea1c067977790']
2023-12-22 17:43:17.611 INFO | [Thread-1 (process_request_thread)] chat [92] | git.py webhook | 项目id: 12591，commit_id: ['1884a650140fb2dbcd6fb5ed0078dccf27ce3124', '4e0e4b82a75afd24f88777b01880570721f11958', 'd17f06b6f76f05082d1a23888e0ea1c067977790'] 开始进行ChatGPT代码补丁审查
2023-12-22 18:05:31.794 INFO | [MainThread] chat [34] | app.py <module> | Starting the app...
2023-12-22 18:05:39.238 INFO | [Thread-1 (process_request_thread)] chat [89] | git.py webhook | 项目id: 12591，分支: pf_zds_test，commit_id: ['c5b76d601e9d159f73144c7172575ecf0f5a92f5'] 
2023-12-22 18:05:39.238 INFO | [Thread-1 (process_request_thread)] chat [91] | git.py webhook | 项目id: 12591，commit_url: ['https://git.n.xiaomi.com/insight/InsightBank/-/commit/c5b76d601e9d159f73144c7172575ecf0f5a92f5']
2023-12-22 18:05:39.238 INFO | [Thread-1 (process_request_thread)] chat [92] | git.py webhook | 项目id: 12591，commit_id: ['c5b76d601e9d159f73144c7172575ecf0f5a92f5'] 开始进行ChatGPT代码补丁审查
2023-12-22 18:05:39.238 INFO | [Thread-1 (process_request_thread)] chat [170] | chat_review.py review_code | 开始请求gitlab的https://git.n.xiaomi.com/api/v4/projects/12591/repository/commits/c5b76d601e9d159f73144c7172575ecf0f5a92f5/diff   ,commit: c5b76d601e9d159f73144c7172575ecf0f5a92f5的diff内容
2023-12-22 18:05:39.521 INFO | [Thread-1 (process_request_thread)] chat [176] | chat_review.py review_code | 开始处理All请求的类容: [{'old_path': 'lib/model/kyc/document_auth.dart', 'new_path': 'lib/model/kyc/document_auth.dart', 'a_mode': '100644', 'b_mode': '100644', 'new_file': False, 'renamed_file': False, 'deleted_file': False, 'diff': "@@ -335,7 +335,7 @@ class DocumentOcrResponse extends Equatable with BaseResponse {\n     if (idInfo == null || idInfo.ocrResult == null) return null;\n     return DocumentOcrResponse(\n       result: idInfo.ekycResultDoc == EkycResult.success ? TuResult.pass : TuResult.fail,\n-      surnameEn: idInfo.ocrResult!.name!,\n+      surnameEn: '',\n       nameEn: idInfo.ocrResult!.name!,\n       fullNameCn: idInfo.ocrResult!.cnName!,\n       gender: idInfo.ocrResult!.sex,\n"}, {'old_path': 'lib/model/kyc/kyc_id_card_info.dart', 'new_path': 'lib/model/kyc/kyc_id_card_info.dart', 'a_mode': '100644', 'b_mode': '100644', 'new_file': False, 'renamed_file': False, 'deleted_file': False, 'diff': "@@ -114,8 +114,8 @@ enum OperationMode {\n   const OperationMode(this.desc);\n }\n \n-/// 初始化 zoloz 返回的结果\n-enum InitializeResultStatus {\n+/// 返回的结果\n+enum ZolozResultStatus {\n   /// 初始化成功\n   @JsonValue('S')\n   success,\n@@ -152,6 +152,28 @@ enum EkycResult {\n   voidTimeout,\n }\n \n+enum StrategyPassResultType {\n+  /// 身份验证通过了风险检测\n+  @JsonValue('PASS')\n+  pass,\n+\n+  /// 风控引擎检测到高风险\n+  @JsonValue('VELOCITY_HIGH_RISK')\n+  velocityHighRisk,\n+\n+  /// 通过IdNetwork检测到虚假验证风险。例如，检测到识别出的人脸与多个身份证件相关或检测到一个身份证件与多张人脸相关\n+  @JsonValue('ID_NETWORK_HIGH_RISK')\n+  idDetworkHighRisk,\n+\n+  /// 黑名单扫描检测到高风险\n+  @JsonValue('BLACKLIST_HIGH_RISK')\n+  blacklistHighRisk,\n+\n+  /// 在年龄验证过程中检测到高风险\n+  @JsonValue('AGE_MISMATCH_HIGH_RISK')\n+  ageMismatchHighRisk,\n+}\n+\n @JsonSerializable()\n class ZolozPageConfig with BaseRequest {\n   @JsonKey(name: 'urlFaceGuide')\n@@ -214,14 +236,14 @@ class ZolozInitializeRequest with BaseRequest {\n \n @immutable\n @JsonSerializable()\n-class InitializeResult extends Equatable with BaseResponse {\n+class ZolozResult extends Equatable with BaseResponse {\n   /// API 请求结果状态，S or F\n   @JsonKey(\n     name: 'resultStatus',\n-    unknownEnumValue: InitializeResultStatus.failure,\n-    defaultValue: InitializeResultStatus.failure,\n+    unknownEnumValue: ZolozResultStatus.failure,\n+    defaultValue: ZolozResultStatus.failure,\n   )\n-  final InitializeResultStatus status;\n+  final ZolozResultStatus status;\n \n   /// API 请求结果码\n   @JsonKey(name: 'resultCode')\n@@ -231,7 +253,7 @@ class InitializeResult extends Equatable with BaseResponse {\n   @JsonKey(name: 'resultMessage')\n   final String? resultMessage;\n \n-  InitializeResult({\n+  ZolozResult({\n     required this.status,\n     this.resultCode,\n     this.resultMessage,\n@@ -240,11 +262,10 @@ class InitializeResult extends Equatable with BaseResponse {\n   @override\n   List<Object?> get props => [status, resultCode, resultMessage];\n \n-  factory InitializeResult.fromJson(Map<String, dynamic> srcJson) =>\n-      _$InitializeResultFromJson(srcJson);\n+  factory ZolozResult.fromJson(Map<String, dynamic> srcJson) => _$ZolozResultFromJson(srcJson);\n \n   @override\n-  Map<String, dynamic> toJson() => _$InitializeResultToJson(this);\n+  Map<String, dynamic> toJson() => _$ZolozResultToJson(this);\n }\n \n /// 初始化 Zoloz 返回\n@@ -253,7 +274,7 @@ class InitializeResult extends Equatable with BaseResponse {\n class ZolozInitializeResponse extends Equatable with BaseResponse {\n   /// API请求结果，包含结果状态、结果码和结果消息\n   @JsonKey(name: 'result')\n-  final InitializeResult result;\n+  final ZolozResult result;\n \n   /// ZOLOZ 服务器为身份验证生成的唯一事务ID\n   @JsonKey(name: 'transactionId', defaultValue: '')\n@@ -525,12 +546,20 @@ class OcrResult extends Equatable with BaseResponse {\n @JsonSerializable()\n class ExtRiskInfo extends Equatable with BaseResponse {\n   /// 风控模块的验证结果\n-  @JsonKey(name: 'ekycResultRisk')\n-  final String? ekycResultRisk;\n+  @JsonKey(\n+    name: 'ekycResultRisk',\n+    unknownEnumValue: EkycResult.failure,\n+    defaultValue: EkycResult.failure,\n+  )\n+  final EkycResult? ekycResultRisk;\n \n   /// 风险检测结果。当风控执行完成时，才返回该字段\n-  @JsonKey(name: 'strategyPassResult')\n-  final String? strategyPassResult;\n+  @JsonKey(\n+    name: 'strategyPassResult',\n+    unknownEnumValue: StrategyPassResultType.pass,\n+    defaultValue: StrategyPassResultType.pass,\n+  )\n+  final StrategyPassResultType? strategyPassResult;\n \n   /// IdNetwork 输出的详细信息\n   @JsonKey(name: 'idNetworkDetails')\n@@ -567,7 +596,7 @@ class ExtRiskInfo extends Equatable with BaseResponse {\n class ZolozCheckResultResponse extends Equatable with BaseResponse {\n   /// API请求结果，包含结果状态、结果码和结果消息\n   @JsonKey(name: 'result')\n-  final InitializeResult result;\n+  final ZolozResult result;\n \n   /// 标识整个身份验证进程的运行状态\n   @JsonKey(\n"}, {'old_path': 'lib/model/kyc/kyc_id_card_info.g.dart', 'new_path': 'lib/model/kyc/kyc_id_card_info.g.dart', 'a_mode': '100644', 'b_mode': '100644', 'new_file': False, 'renamed_file': False, 'deleted_file': False, 'diff': "@@ -78,32 +78,31 @@ const _$OperationModeEnumMap = {\n   OperationMode.standardVcIdnClosed: 'STANDARD_VC_IDN_CLOSED',\n };\n \n-InitializeResult _$InitializeResultFromJson(Map<String, dynamic> json) =>\n-    InitializeResult(\n+ZolozResult _$ZolozResultFromJson(Map<String, dynamic> json) => ZolozResult(\n       status: $enumDecodeNullable(\n-              _$InitializeResultStatusEnumMap, json['resultStatus'],\n-              unknownValue: InitializeResultStatus.failure) ??\n-          InitializeResultStatus.failure,\n+              _$ZolozResultStatusEnumMap, json['resultStatus'],\n+              unknownValue: ZolozResultStatus.failure) ??\n+          ZolozResultStatus.failure,\n       resultCode: json['resultCode'] as String?,\n       resultMessage: json['resultMessage'] as String?,\n     );\n \n-Map<String, dynamic> _$InitializeResultToJson(InitializeResult instance) =>\n+Map<String, dynamic> _$ZolozResultToJson(ZolozResult instance) =>\n     <String, dynamic>{\n-      'resultStatus': _$InitializeResultStatusEnumMap[instance.status]!,\n+      'resultStatus': _$ZolozResultStatusEnumMap[instance.status]!,\n       'resultCode': instance.resultCode,\n       'resultMessage': instance.resultMessage,\n     };\n \n-const _$InitializeResultStatusEnumMap = {\n-  InitializeResultStatus.success: 'S',\n-  InitializeResultStatus.failure: 'F',\n+const _$ZolozResultStatusEnumMap = {\n+  ZolozResultStatus.success: 'S',\n+  ZolozResultStatus.failure: 'F',\n };\n \n ZolozInitializeResponse _$ZolozInitializeResponseFromJson(\n         Map<String, dynamic> json) =>\n     ZolozInitializeResponse(\n-      result: InitializeResult.fromJson(json['result'] as Map<String, dynamic>),\n+      result: ZolozResult.fromJson(json['result'] as Map<String, dynamic>),\n       transactionId: json['transactionId'] as String? ?? '',\n       clientCfg: json['clientCfg'] as String? ?? '',\n       rsaPubKey: json['rsaPubKey'] as String?,\n@@ -229,24 +228,39 @@ const _$GenderEnumMap = {\n };\n \n ExtRiskInfo _$ExtRiskInfoFromJson(Map<String, dynamic> json) => ExtRiskInfo(\n-      ekycResultRisk: json['ekycResultRisk'] as String?,\n-      strategyPassResult: json['strategyPassResult'] as String?,\n+      ekycResultRisk: $enumDecodeNullable(\n+              _$EkycResultEnumMap, json['ekycResultRisk'],\n+              unknownValue: EkycResult.failure) ??\n+          EkycResult.failure,\n+      strategyPassResult: $enumDecodeNullable(\n+              _$StrategyPassResultTypeEnumMap, json['strategyPassResult'],\n+              unknownValue: StrategyPassResultType.pass) ??\n+          StrategyPassResultType.pass,\n       idNetworkDetails: json['idNetworkDetails'] as String?,\n       otherRiskReasonDetails: json['otherRiskReasonDetails'] as String?,\n     );\n \n Map<String, dynamic> _$ExtRiskInfoToJson(ExtRiskInfo instance) =>\n     <String, dynamic>{\n-      'ekycResultRisk': instance.ekycResultRisk,\n-      'strategyPassResult': instance.strategyPassResult,\n+      'ekycResultRisk': _$EkycResultEnumMap[instance.ekycResultRisk],\n+      'strategyPassResult':\n+          _$StrategyPassResultTypeEnumMap[instance.strategyPassResult],\n       'idNetworkDetails': instance.idNetworkDetails,\n       'otherRiskReasonDetails': instance.otherRiskReasonDetails,\n     };\n \n+const _$StrategyPassResultTypeEnumMap = {\n+  StrategyPassResultType.pass: 'PASS',\n+  StrategyPassResultType.velocityHighRisk: 'VELOCITY_HIGH_RISK',\n+  StrategyPassResultType.idDetworkHighRisk: 'ID_NETWORK_HIGH_RISK',\n+  StrategyPassResultType.blacklistHighRisk: 'BLACKLIST_HIGH_RISK',\n+  StrategyPassResultType.ageMismatchHighRisk: 'AGE_MISMATCH_HIGH_RISK',\n+};\n+\n ZolozCheckResultResponse _$ZolozCheckResultResponseFromJson(\n         Map<String, dynamic> json) =>\n     ZolozCheckResultResponse(\n-      result: InitializeResult.fromJson(json['result'] as Map<String, dynamic>),\n+      result: ZolozResult.fromJson(json['result'] as Map<String, dynamic>),\n       ekycResult: $enumDecodeNullable(_$EkycResultEnumMap, json['ekycResult'],\n               unknownValue: EkycResult.failure) ??\n           EkycResult.failure,\n"}, {'old_path': 'lib/util/zoloz_utils.dart', 'new_path': 'lib/util/zoloz_utils.dart', 'a_mode': '100644', 'b_mode': '100644', 'new_file': False, 'renamed_file': False, 'deleted_file': False, 'diff': '@@ -48,7 +48,7 @@ class ZolozUtils {\n         final ZolozInitializeResponse initializeResponse =\n             ZolozInitializeResponse.fromJson(response.data!);\n \n-        if (initializeResponse.result.status == InitializeResultStatus.failure) {\n+        if (initializeResponse.result.status == ZolozResultStatus.failure) {\n           onError?.call(response);\n         } else {\n           pubKey ??= await ZolozkitForFlutter.zolozPublicKey;\n'}, {'old_path': 'lib/widgets/container/kyc/pa/document_ping_an_start_page.dart', 'new_path': 'lib/widgets/container/kyc/pa/document_ping_an_start_page.dart', 'a_mode': '100644', 'b_mode': '100644', 'new_file': False, 'renamed_file': False, 'deleted_file': False, 'diff': "@@ -198,18 +198,23 @@ class _DocumentPaStartPageState extends BasePageState<DocumentPaStartPage>\n         },\n         onSuccess: (response) {\n           Logger.tagD('onSuccess');\n-          setState(() {\n-            isZolozRunning = false;\n-          });\n+          isZolozRunning = false;\n           final zolozCheckResultResponse = ZolozCheckResultResponse.fromJson(response.data!);\n-          final ocrInfo = DocumentOcrResponse.fromExtIdInfo(zolozCheckResultResponse.extIdInfo);\n-          Dispatcher.send(\n-            context,\n-            UpdateDocumentAction(\n-              kycDocumentSelector(Dispatcher.state(context))!.copyWith(ocrInfo: ocrInfo),\n-            ),\n-          );\n-          PageFlows.next(context);\n+          if (zolozCheckResultResponse.result.status == ZolozResultStatus.success &&\n+              zolozCheckResultResponse.ekycResult == EkycResult.success) {\n+            final ocrInfo = DocumentOcrResponse.fromExtIdInfo(zolozCheckResultResponse.extIdInfo);\n+            Dispatcher.send(\n+              context,\n+              UpdateDocumentAction(\n+                kycDocumentSelector(Dispatcher.state(context))!.copyWith(ocrInfo: ocrInfo),\n+              ),\n+            );\n+            PageFlows.next(context);\n+          } else {\n+            // TODO(SHJ) : 缺文案\n+            showToast(context, '未通过审核');\n+          }\n+          setState(() {});\n         },\n         onError: (value) {\n           Logger.tagD('onError');\n"}]
2023-12-22 18:05:39.522 INFO | [Thread-1 (process_request_thread)] chat [148] | chat_review.py chat_review | 开始code review
2023-12-22 18:05:39.522 INFO | [Thread-1 (process_request_thread)] chat [150] | chat_review.py chat_review | 单项目的commit内容： {'old_path': 'lib/model/kyc/document_auth.dart', 'new_path': 'lib/model/kyc/document_auth.dart', 'a_mode': '100644', 'b_mode': '100644', 'new_file': False, 'renamed_file': False, 'deleted_file': False, 'diff': "@@ -335,7 +335,7 @@ class DocumentOcrResponse extends Equatable with BaseResponse {\n     if (idInfo == null || idInfo.ocrResult == null) return null;\n     return DocumentOcrResponse(\n       result: idInfo.ekycResultDoc == EkycResult.success ? TuResult.pass : TuResult.fail,\n-      surnameEn: idInfo.ocrResult!.name!,\n+      surnameEn: '',\n       nameEn: idInfo.ocrResult!.name!,\n       fullNameCn: idInfo.ocrResult!.cnName!,\n       gender: idInfo.ocrResult!.sex,\n"}
2023-12-22 18:05:39.522 INFO | [Thread-1 (process_request_thread)] chat [121] | chat_review.py generate_review_note | review content: @@ -335,7 +335,7 @@ class DocumentOcrResponse extends Equatable with BaseResponse {
     if (idInfo == null || idInfo.ocrResult == null) return null;
     return DocumentOcrResponse(
       result: idInfo.ekycResultDoc == EkycResult.success ? TuResult.pass : TuResult.fail,
-      surnameEn: idInfo.ocrResult!.name!,
+      surnameEn: '',
       nameEn: idInfo.ocrResult!.name!,
       fullNameCn: idInfo.ocrResult!.cnName!,
       gender: idInfo.ocrResult!.sex,

2023-12-22 18:05:50.471 INFO | [Thread-1 (process_request_thread)] chat [138] | chat_review.py generate_review_note | 对 lib/model/kyc/document_auth.dart review中...
2023-12-22 18:05:50.471 INFO | [Thread-1 (process_request_thread)] chat [144] | chat_review.py generate_review_note | 对 lib/model/kyc/document_auth.dart review结束
2023-12-22 18:05:50.471 INFO | [Thread-1 (process_request_thread)] chat [154] | chat_review.py chat_review | 对 lib/model/kyc/document_auth.dart  , review结果如下：### `lib/model/kyc/document_auth.dart`

(661 tokens) AI review 意见如下:

评分：80分
反馈：
根据代码变更，您将`surnameEn`的值修改为空字符串，我发现这样的变更可能会引发一些问题：
1. 变更后的代码与之前的代码不一致，可能会导致与其他代码模块的兼容性问题。
2. 修改后的`surnameEn`字段值为空字符串，与原本从`idInfo.ocrResult!.name!`获取的值不一致，可能会影响到后续对这个字段的处理逻辑。
建议修改方案：
1. 如果需要将`surnameEn`字段改为为空字符串，建议同时修改其他代码模块，确保各部分代码的兼容性。
2. 如果不需要将`surnameEn`字段改为为空字符串，建议保持原有代码逻辑，避免与其他模块产生冲突。
以下是修改后的代码示例：
```dart
if (idInfo == null || idInfo.ocrResult == null) return null;
return DocumentOcrResponse(
  result: idInfo.ekycResultDoc == EkycResult.success ? TuResult.pass : TuResult.fail,
  surnameEn: idInfo.ocrResult!.name!,
  nameEn: idInfo.ocrResult!.name!,
  fullNameCn: idInfo.ocrResult!.cnName!,
  gender: idInfo.ocrResult!.sex,
```
2023-12-22 18:05:51.021 DEBUG | [Thread-1 (process_request_thread)] chat [102] | chat_review.py post_comments | 请求结果: <bound method Response.json of <Response [201]>>
2023-12-22 18:05:51.021 INFO | [Thread-1 (process_request_thread)] chat [106] | chat_review.py post_comments | 创建评论成功，评论id: {'note': '### `lib/model/kyc/document_auth.dart`\n\n(661 tokens) AI review 意见如下:\n\n评分：80分\n反馈：\n根据代码变更，您将`surnameEn`的值修改为空字符串，我发现这样的变更可能会引发一些问题：\n1. 变更后的代码与之前的代码不一致，可能会导致与其他代码模块的兼容性问题。\n2. 修改后的`surnameEn`字段值为空字符串，与原本从`idInfo.ocrResult!.name!`获取的值不一致，可能会影响到后续对这个字段的处理逻辑。\n建议修改方案：\n1. 如果需要将`surnameEn`字段改为为空字符串，建议同时修改其他代码模块，确保各部分代码的兼容性。\n2. 如果不需要将`surnameEn`字段改为为空字符串，建议保持原有代码逻辑，避免与其他模块产生冲突。\n以下是修改后的代码示例：\n```dart\nif (idInfo == null || idInfo.ocrResult == null) return null;\nreturn DocumentOcrResponse(\n  result: idInfo.ekycResultDoc == EkycResult.success ? TuResult.pass : TuResult.fail,\n  surnameEn: idInfo.ocrResult!.name!,\n  nameEn: idInfo.ocrResult!.name!,\n  fullNameCn: idInfo.ocrResult!.cnName!,\n  gender: idInfo.ocrResult!.sex,\n```', 'path': None, 'line': None, 'line_type': None, 'author': {'id': 30578, 'username': 'project_12591_bot', 'name': '****', 'state': 'active', 'avatar_url': 'https://git.n.xiaomi.com/api/user/getAvatarurlnocheck?user_name=project_12591_bot&checkSign=6ad6f5a13d45a7de8dd9ddb0bd75957d', 'web_url': 'https://git.n.xiaomi.com/project_12591_bot'}, 'created_at': '2023-12-22T18:05:50.835+08:00'}
2023-12-22 18:05:51.537 INFO | [Thread-1 (process_request_thread)] chat [150] | chat_review.py chat_review | 单项目的commit内容： {'old_path': 'lib/model/kyc/kyc_id_card_info.dart', 'new_path': 'lib/model/kyc/kyc_id_card_info.dart', 'a_mode': '100644', 'b_mode': '100644', 'new_file': False, 'renamed_file': False, 'deleted_file': False, 'diff': "@@ -114,8 +114,8 @@ enum OperationMode {\n   const OperationMode(this.desc);\n }\n \n-/// 初始化 zoloz 返回的结果\n-enum InitializeResultStatus {\n+/// 返回的结果\n+enum ZolozResultStatus {\n   /// 初始化成功\n   @JsonValue('S')\n   success,\n@@ -152,6 +152,28 @@ enum EkycResult {\n   voidTimeout,\n }\n \n+enum StrategyPassResultType {\n+  /// 身份验证通过了风险检测\n+  @JsonValue('PASS')\n+  pass,\n+\n+  /// 风控引擎检测到高风险\n+  @JsonValue('VELOCITY_HIGH_RISK')\n+  velocityHighRisk,\n+\n+  /// 通过IdNetwork检测到虚假验证风险。例如，检测到识别出的人脸与多个身份证件相关或检测到一个身份证件与多张人脸相关\n+  @JsonValue('ID_NETWORK_HIGH_RISK')\n+  idDetworkHighRisk,\n+\n+  /// 黑名单扫描检测到高风险\n+  @JsonValue('BLACKLIST_HIGH_RISK')\n+  blacklistHighRisk,\n+\n+  /// 在年龄验证过程中检测到高风险\n+  @JsonValue('AGE_MISMATCH_HIGH_RISK')\n+  ageMismatchHighRisk,\n+}\n+\n @JsonSerializable()\n class ZolozPageConfig with BaseRequest {\n   @JsonKey(name: 'urlFaceGuide')\n@@ -214,14 +236,14 @@ class ZolozInitializeRequest with BaseRequest {\n \n @immutable\n @JsonSerializable()\n-class InitializeResult extends Equatable with BaseResponse {\n+class ZolozResult extends Equatable with BaseResponse {\n   /// API 请求结果状态，S or F\n   @JsonKey(\n     name: 'resultStatus',\n-    unknownEnumValue: InitializeResultStatus.failure,\n-    defaultValue: InitializeResultStatus.failure,\n+    unknownEnumValue: ZolozResultStatus.failure,\n+    defaultValue: ZolozResultStatus.failure,\n   )\n-  final InitializeResultStatus status;\n+  final ZolozResultStatus status;\n \n   /// API 请求结果码\n   @JsonKey(name: 'resultCode')\n@@ -231,7 +253,7 @@ class InitializeResult extends Equatable with BaseResponse {\n   @JsonKey(name: 'resultMessage')\n   final String? resultMessage;\n \n-  InitializeResult({\n+  ZolozResult({\n     required this.status,\n     this.resultCode,\n     this.resultMessage,\n@@ -240,11 +262,10 @@ class InitializeResult extends Equatable with BaseResponse {\n   @override\n   List<Object?> get props => [status, resultCode, resultMessage];\n \n-  factory InitializeResult.fromJson(Map<String, dynamic> srcJson) =>\n-      _$InitializeResultFromJson(srcJson);\n+  factory ZolozResult.fromJson(Map<String, dynamic> srcJson) => _$ZolozResultFromJson(srcJson);\n \n   @override\n-  Map<String, dynamic> toJson() => _$InitializeResultToJson(this);\n+  Map<String, dynamic> toJson() => _$ZolozResultToJson(this);\n }\n \n /// 初始化 Zoloz 返回\n@@ -253,7 +274,7 @@ class InitializeResult extends Equatable with BaseResponse {\n class ZolozInitializeResponse extends Equatable with BaseResponse {\n   /// API请求结果，包含结果状态、结果码和结果消息\n   @JsonKey(name: 'result')\n-  final InitializeResult result;\n+  final ZolozResult result;\n \n   /// ZOLOZ 服务器为身份验证生成的唯一事务ID\n   @JsonKey(name: 'transactionId', defaultValue: '')\n@@ -525,12 +546,20 @@ class OcrResult extends Equatable with BaseResponse {\n @JsonSerializable()\n class ExtRiskInfo extends Equatable with BaseResponse {\n   /// 风控模块的验证结果\n-  @JsonKey(name: 'ekycResultRisk')\n-  final String? ekycResultRisk;\n+  @JsonKey(\n+    name: 'ekycResultRisk',\n+    unknownEnumValue: EkycResult.failure,\n+    defaultValue: EkycResult.failure,\n+  )\n+  final EkycResult? ekycResultRisk;\n \n   /// 风险检测结果。当风控执行完成时，才返回该字段\n-  @JsonKey(name: 'strategyPassResult')\n-  final String? strategyPassResult;\n+  @JsonKey(\n+    name: 'strategyPassResult',\n+    unknownEnumValue: StrategyPassResultType.pass,\n+    defaultValue: StrategyPassResultType.pass,\n+  )\n+  final StrategyPassResultType? strategyPassResult;\n \n   /// IdNetwork 输出的详细信息\n   @JsonKey(name: 'idNetworkDetails')\n@@ -567,7 +596,7 @@ class ExtRiskInfo extends Equatable with BaseResponse {\n class ZolozCheckResultResponse extends Equatable with BaseResponse {\n   /// API请求结果，包含结果状态、结果码和结果消息\n   @JsonKey(name: 'result')\n-  final InitializeResult result;\n+  final ZolozResult result;\n \n   /// 标识整个身份验证进程的运行状态\n   @JsonKey(\n"}
2023-12-22 18:05:51.538 INFO | [Thread-1 (process_request_thread)] chat [121] | chat_review.py generate_review_note | review content: @@ -114,8 +114,8 @@ enum OperationMode {
   const OperationMode(this.desc);
 }
 
-/// 初始化 zoloz 返回的结果
-enum InitializeResultStatus {
+/// 返回的结果
+enum ZolozResultStatus {
   /// 初始化成功
   @JsonValue('S')
   success,
@@ -152,6 +152,28 @@ enum EkycResult {
   voidTimeout,
 }
 
+enum StrategyPassResultType {
+  /// 身份验证通过了风险检测
+  @JsonValue('PASS')
+  pass,
+
+  /// 风控引擎检测到高风险
+  @JsonValue('VELOCITY_HIGH_RISK')
+  velocityHighRisk,
+
+  /// 通过IdNetwork检测到虚假验证风险。例如，检测到识别出的人脸与多个身份证件相关或检测到一个身份证件与多张人脸相关
+  @JsonValue('ID_NETWORK_HIGH_RISK')
+  idDetworkHighRisk,
+
+  /// 黑名单扫描检测到高风险
+  @JsonValue('BLACKLIST_HIGH_RISK')
+  blacklistHighRisk,
+
+  /// 在年龄验证过程中检测到高风险
+  @JsonValue('AGE_MISMATCH_HIGH_RISK')
+  ageMismatchHighRisk,
+}
+
